date,production_adj,production_past_adj,luftdruck_past,lufttemp_past,niederschlag_past,sonnenscheindauer_past,taupunkt_past,windgeschw_past,luftdruck_pred,lufttemp_pred,niederschlag_pred,sonnenscheindauer_pred,taupunkt_pred,windgeschw_pred,day_sin,day_cos,year_sin,year_cos
2021-08-12 00:00:00+00:00,5.481969801323446e-06,5.481969801323446e-06,931.55,15.9,0.0,0.0,8.9,0.5499999999999999,933.7337326388888,22.763854166666665,0.0,7.105208333333334,16.1575,1.6415104166666667,-7.864343664569009e-12,1.0,-0.6484201813071521,-0.7612826469016617
2021-08-12 00:15:00+00:00,4.485248019264638e-06,1.4950826730882126e-06,931.3833333333332,15.583333333333334,0.0,0.0,9.2,0.6999999999999998,933.7291377314814,22.772627314814816,0.0,7.105208333333334,16.169050925925927,1.6399016203703705,0.0654031292246091,0.9978589232389662,-0.6485565893922387,-0.7611664406395667
2021-08-12 00:30:00+00:00,4.983608910294042e-06,2.990165346176425e-06,931.2000000000002,15.25,0.0,0.0,9.4,0.6999999999999998,933.7239699074074,22.779403935185183,0.0,7.105208333333334,16.181440972222223,1.6381076388888889,0.1305261922168518,0.9914448613742316,-0.6486929766514851,-0.7610502099356099
2021-08-12 00:45:00+00:00,2.990165346176425e-06,4.983608910293993e-06,931.1166666666668,15.2,0.0,0.0,9.033333333333331,0.8666666666666667,933.7186458333334,22.78679976851852,0.0,7.105208333333334,16.193281250000002,1.635503472222222,0.1950903220152369,0.9807852804034076,-0.6488293430805118,-0.7609339547935232
2021-08-12 01:00:00+00:00,4.983608910293993e-06,0.0,931.1,14.800000000000002,0.0,0.0,9.25,0.5,933.7128298611112,22.79485532407407,0.0,7.105208333333334,16.20517361111111,1.6327546296296296,0.2588190450898263,0.9659258262924696,-0.6489656886749398,-0.7608176752170399
2021-08-12 01:15:00+00:00,0.0,0.0,931.1,15.016666666666666,0.0,0.0,9.016666666666666,0.7000000000000001,933.7066377314816,22.801556712962963,0.0,7.105208333333334,16.217534722222222,1.6299537037037035,0.3214394652929123,0.9469301294985848,-0.6491020134303909,-0.7607013712098938
2021-08-12 01:30:00+00:00,9.468856929558628e-06,5.98033069235285e-06,931.05,15.300000000000002,0.0,0.0,8.9,0.95,933.7003761574074,22.807708333333338,0.0,7.105208333333334,16.230138888888888,1.6261921296296296,0.382683432357232,0.9238795325145416,-0.6492383173424877,-0.7605850427758195
2021-08-12 01:45:00+00:00,0.0,0.0,930.9166666666666,14.95,0.0,0.0,9.166666666666666,0.9833333333333334,933.69390625,22.81465277777778,0.0,7.105208333333334,16.242824074074075,1.6222800925925924,0.4422886902134526,0.8968727415354246,-0.6493746004068532,-0.7604686899185525
2021-08-12 02:00:00+00:00,6.478691583382254e-06,0.0,930.9,14.75,0.0,0.0,9.25,0.95,933.6873379629628,22.82270833333333,0.0,7.105208333333334,16.255353009259263,1.617957175925926,0.49999999999665,0.8660254037863727,-0.6495108626191114,-0.7603523126418291
2021-08-12 02:15:00+00:00,4.983608910293993e-06,1.4950826730882126e-06,930.8833333333332,14.466666666666669,0.0,0.0,9.333333333333334,1.0666666666666669,933.6807638888888,22.82856481481481,0.0,7.105208333333334,16.268836805555555,1.6144502314814817,0.5555702330183138,0.8314696123034061,-0.6496471039748866,-0.7602359109493861
2021-08-12 02:30:00+00:00,3.9868871282352335e-06,4.485248019264638e-06,930.7999999999998,14.45,0.0,0.0,8.850000000000001,1.0,933.6743344907404,22.832702546296293,0.0,7.105208333333334,16.28288773148148,1.6113368055555557,0.6087614290093306,0.7933533402907671,-0.649783324469804,-0.7601194848449614
2021-08-12 02:45:00+00:00,8.970496038529276e-06,0.0,930.7833333333332,14.633333333333333,0.0,0.0,8.549999999999999,0.9666666666666668,933.6677951388888,22.83785300925926,0.0,7.105208333333334,16.29623263888889,1.60921875,0.6593458150914494,0.7518398074865364,-0.6499195240994894,-0.7600030343322934
2021-08-12 03:00:00+00:00,5.98033069235285e-06,1.4950826730882126e-06,930.75,14.95,0.0,0.0,8.549999999999999,0.75,933.6610243055557,22.844994212962963,0.0,7.105208333333334,16.30886574074074,1.6076909722222223,0.7071067811800803,0.7071067811930147,-0.6500557028595694,-0.7598865594151217
2021-08-12 03:15:00+00:00,8.970496038529275e-06,2.0432796532205577e-05,930.7999999999998,14.85,0.0,0.0,8.9,0.8833333333333333,933.6541377314816,22.851394675925928,0.0,7.105208333333334,16.321875,1.6056886574074074,0.7518398074744757,0.6593458151052021,-0.6501918607456709,-0.7597700600971864
2021-08-12 03:30:00+00:00,6.478691583382205e-06,1.0963939602646842e-05,930.75,14.95,0.0,0.0,8.6,0.95,933.6473726851852,22.857789351851853,0.0,7.105208333333334,16.335376157407406,1.603888888888889,0.7933533402884902,0.6087614290122979,-0.650327997753422,-0.7596535363822282
2021-08-12 03:45:00+00:00,3.48852623720578e-06,1.2957383166764508e-05,930.7833333333332,14.866666666666667,0.0,0.0,8.583333333333334,0.6333333333333333,933.6402430555556,22.863553240740742,0.0,7.105208333333334,16.349623842592592,1.6016898148148149,0.8314696123013283,0.5555702330214235,-0.6504641138784509,-0.759536988273989
2021-08-12 04:00:00+00:00,2.990165346176425e-06,2.990165346176425e-06,930.85,15.0,0.0,0.0,8.6,0.5,933.6330034722222,22.86840277777777,0.0,7.105208333333334,16.363796296296297,1.5986516203703705,0.8660254037845027,0.4999999999998891,-0.6506002091163872,-0.7594204157762111
2021-08-12 04:15:00+00:00,0.0001046557871161,1.4950826730882126e-06,930.8333333333334,14.833333333333334,0.0,0.0,8.799999999999999,0.7000000000000001,933.6250289351852,22.875208333333333,0.0,7.105208333333334,16.37636574074074,1.599357638888889,0.8968727415273342,0.4422886902298582,-0.6507362834628603,-0.759303818892638
2021-08-12 04:30:00+00:00,0.0027619160580849,0.0017258237656348,930.9,15.15,0.0,0.0,8.5,0.6,933.6167013888888,22.884184027777778,0.0,7.105208333333334,16.388292824074075,1.6008564814814814,0.9238795325075416,0.3826834323741316,-0.6508723369135009,-0.7591871976270136
2021-08-12 04:45:00+00:00,0.0087930795613228,0.007882574213412,930.9,14.85,0.0,1.5,8.866666666666667,0.75,933.6083449074072,22.893038194444443,0.0,7.095833333333333,16.40036458333333,1.6023842592592592,0.946930129492705,0.3214394653102336,-0.6510083694639401,-0.7590705519830828
2021-08-12 05:00:00+00:00,0.0179753789785395,0.0230372305487252,930.8,15.1,0.0,12.0,9.25,0.7999999999999999,933.6001099537036,22.9015625,0.0,7.059635416666668,16.41183449074074,1.601857638888889,0.9659258262877354,0.2588190451074951,-0.65114438110981,-0.7589538819645911
2021-08-12 05:15:00+00:00,0.0317211690749126,0.0428181710354643,930.7666666666668,15.533333333333331,0.0,7.75,9.783333333333331,0.5,933.5913483796296,22.91017361111111,0.0,7.050086805555555,16.42277199074074,1.6012210648148149,0.980785280402678,0.1950903220189051,-0.6512803718467429,-0.7588371875752851
2021-08-12 05:30:00+00:00,0.0511293356151617,0.0524335460669856,930.75,15.25,0.0,9.0,9.9,0.5,933.5821469907409,22.918859953703706,0.0,7.045486111111112,16.433078703703703,1.6016030092592592,0.9914448613737434,0.13052619222056,-0.651416341670372,-0.7587204688189118
2021-08-12 05:45:00+00:00,0.0742906580257533,0.0637498268195903,930.8833333333332,15.1,0.0,9.25,10.1,0.4166666666666667,933.5721122685186,22.927598379629632,0.0,7.043055555555556,16.44335648148148,1.6013599537037038,0.9978589232377698,0.0654031292428619,-0.6515522905763311,-0.7586037256992192
2021-08-12 06:00:00+00:00,0.1018350644729484,0.1149828215000861,930.95,15.35,0.0,15.0,10.25,0.3,933.5614525462962,22.93523726851852,0.0,7.054947916666667,16.45603009259259,1.599322916666667,1.0,1.0427687816163527e-11,-0.651688218560255,-0.758486958219956
2021-08-12 06:15:00+00:00,0.1302157204952909,0.1447404486643429,931.1,15.416666666666666,0.0,13.0,11.283333333333331,0.3499999999999999,933.5505150462964,22.941151620370373,0.0,7.064843750000001,16.469363425925923,1.5964641203703704,0.9978589232391338,-0.0654031292220512,-0.6518241256177787,-0.7583701663848719
2021-08-12 06:30:00+00:00,0.1665218097676741,0.1560283228461589,931.2000000000002,15.55,0.0,10.5,11.75,0.7000000000000001,933.5393055555556,22.94803819444444,0.0,7.077864583333334,16.48096064814815,1.5954513888888888,0.9914448613745662,-0.1305261922143104,-0.6519600117445381,-0.7582533501977171
2021-08-12 06:45:00+00:00,0.2064604515747705,0.1696320800885885,931.2000000000002,16.016666666666666,0.0,8.5,12.2,0.4833333333333334,933.5284490740742,22.95418402777777,0.0,7.089149305555556,16.49042824074074,1.5946180555555554,0.9807852804039078,-0.1950903220127228,-0.6520958769361698,-0.7581365096622427
2021-08-12 07:00:00+00:00,0.2447998532825536,0.2365609510320555,931.25,16.45,0.0,12.0,12.8,0.5499999999999999,933.5177141203704,22.96065972222222,0.0,7.091493055555556,16.500243055555558,1.5938078703703702,0.9659258262893669,-0.2588190451014064,-0.652231721188311,-0.7580196447822005
2021-08-12 07:15:00+00:00,0.2917419606912863,0.2593649486837789,931.2999999999998,17.400000000000002,0.0,13.0,13.283333333333331,0.3333333333333333,933.5056192129628,22.96769675925926,0.0,7.094270833333333,16.511886574074072,1.592974537037037,0.9469301294994088,-0.321439465290485,-0.6523675444965995,-0.7579027555613433
2021-08-12 07:30:00+00:00,0.3387289205802117,0.3709354931629868,931.2999999999998,17.9,0.0,15.0,13.4,0.5499999999999999,933.493292824074,22.97436342592593,0.0,7.095833333333334,16.523912037037036,1.5908101851851857,0.9238795325155224,-0.3826834323548638,-0.652503346856674,-0.7577858420034245
2021-08-12 07:45:00+00:00,0.3766457122524018,0.4122660569387286,931.3166666666666,18.133333333333333,0.0,15.0,12.183333333333332,0.6499999999999999,933.4812210648148,22.980266203703707,0.0,7.095833333333333,16.534166666666668,1.5891666666666666,0.8968727415365584,-0.4422886902111536,-0.6526391282641738,-0.7576689041121981
2021-08-12 08:00:00+00:00,0.4177594890405454,0.4556628249686778,931.35,19.15,0.0,15.0,11.2,0.75,933.4691435185184,22.98699652777778,0.0,7.0973090277777775,16.545040509259263,1.587320601851852,0.8660254037876544,-0.4999999999944302,-0.6527748887147387,-0.7575519418914195
2021-08-12 08:15:00+00:00,0.4576119144134938,0.500171934507405,931.3166666666666,19.016666666666666,0.0,15.0,11.416666666666666,1.3333333333333333,933.4569444444444,22.993396990740745,0.0,7.098871527777779,16.557135416666664,1.5841145833333334,0.8314696123048303,-0.5555702330161824,-0.6529106282040092,-0.7574349553448442
2021-08-12 08:30:00+00:00,0.4923800619761604,0.4231512555205927,931.4,18.950000000000003,0.0,15.0,14.1,2.1,933.4442592592592,22.99978009259259,0.0,7.099131944444445,16.572592592592592,1.57962962962963,0.7933533402923276,-0.608761429007297,-0.6530463467276267,-0.7573179444762288
2021-08-12 08:45:00+00:00,0.5305216144102047,0.4102317477815462,931.4833333333332,18.416666666666668,0.0,12.0,13.733333333333334,2.1333333333333333,933.4314583333332,23.006168981481483,0.0,7.101215277777779,16.58877314814815,1.5767592592592594,0.7518398074786319,-0.6593458151004629,-0.6531820442812333,-0.7572009092893306
2021-08-12 09:00:00+00:00,0.5608922254704277,0.4752812998049414,931.5,18.6,0.0,13.5,13.95,2.1500000000000004,933.418472222222,23.01262731481481,0.0,7.102083333333334,16.603935185185183,1.5755208333333337,0.7071067811948273,-0.7071067811782678,-0.6533177208604712,-0.7570838497879079
2021-08-12 09:15:00+00:00,0.4388730465498973,0.4761369854548389,931.5,18.23333333333333,0.0,11.75,14.016666666666666,1.9833333333333336,933.4050694444444,23.018553240740744,0.0,7.10625,16.61872685185185,1.5747337962962966,0.6593458151071293,-0.7518398074727856,-0.653453376460984,-0.7569667659757194
2021-08-12 09:30:00+00:00,0.4494836482808041,0.5135494359053074,931.5,18.25,0.0,12.75,13.7,1.5,933.3913715277778,23.024710648148147,0.0,7.123697916666667,16.633894675925927,1.574710648148148,0.6087614290143315,-0.7933533402869298,-0.6535890110784155,-0.7568496578565249
